,npi_school_closing,npi_workplace_closing,npi_cancel_public_events,npi_gatherings_restrictions,npi_close_public_transport,npi_stay_at_home,npi_internal_movement_restrictions,npi_international_travel_controls,npi_income_support,npi_debt_relief,npi_fiscal_measures,npi_international_support,npi_public_information,npi_testing_policy,npi_contact_tracing,npi_healthcare_investment,npi_vaccine_investment,npi_masks,cases_total,cases_new,deaths_total,deaths_new,cases_total_per_million,cases_new_per_million,deaths_total_per_million,deaths_new_per_million,tests_total,tests_new,tests_total_per_thousand,tests_new_per_thousand,stats_population,stats_population_density,stats_median_age,stats_gdp_per_capita,cases_days_since_first,deaths_days_since_first,mobility_retail_recreation,mobility_grocery_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,mobility_travel_driving,mobility_travel_transit,mobility_travel_walking,stats_hospital_beds_per_1000,stats_smoking,stats_population_urban,stats_population_school_age,deaths_excess_daily_avg,weather_precipitation_mean,weather_humidity_mean,weather_sw_radiation_mean,weather_temperature_mean,weather_temperature_min,weather_temperature_max,weather_wind_speed_mean
1308,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,7379.0,216.0,64.0,1.0,105.488,3.088,0.915,0.014,1643947.0,9779.0,23.501,0.14,69950844.0,135.132,40.1,16277.671,345.0,306.0,-20.0,7.0,8.0,-57.0,-70.0,14.0,93.87,74.648,54.9,2.1,22.8,14411975.0,7401193.0,229.24464285720418,1.5886713057697317e-05,0.006667790279632761,170.6433691297305,6.672786578818598,3.9521618406861245,8.598028167995654,6.996550674112589
1309,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,28889.0,26.0,94.0,0.0,412.99,0.372,1.344,0.0,3301845.0,18156.0,47.202,0.26,69950844.0,135.132,40.1,16277.671,435.0,396.0,8.0,22.0,-19.0,-22.0,-5.0,-2.0,85.64,74.648,59.92,2.1,22.8,14411975.0,7401193.0,229.24464285720418,1.5769223285080605e-05,0.00865733807158044,183.8492918351446,13.906532936777158,11.845180903591976,15.510013009244764,7.129739137349932
1310,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,264834.0,5533.0,2080.0,57.0,3786.001,79.098,29.735,0.815,8635705.0,69160.0,123.454,0.989,69950844.0,135.132,40.1,16277.671,526.0,487.0,-9.0,23.0,-35.0,-48.0,-16.0,4.0,51.76,86.456,39.94,2.1,22.8,14411975.0,7401193.0,229.24464285720418,5.092707575224951e-05,0.01078125980785204,139.05139449474467,13.691380172955258,10.954908382895772,15.469251663548363,6.709340085834843
1311,3.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,1615229.0,11754.0,16850.0,123.0,23090.915,168.032,240.883,1.758,13837244.0,46568.0,197.814,0.666,69950844.0,135.132,40.1,16277.671,618.0,579.0,-7.0,22.0,-36.0,-48.0,-22.0,5.0,78.97,86.456,51.64,2.1,22.8,14411975.0,7401193.0,229.24464285720418,5.145351917444144e-05,0.00954969682044232,163.9233948657539,10.563979884105347,7.696425589792004,12.53665491050076,6.214711166426873
1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.6,12.8,4.2,0.0,163.8158,1.0444,1.013,0.0,422159.0,1350.8,112.5308,0.39499999999999996,6798676.0,184.46280000000002,19.64,1770.3556,243.6,179.8,-3.2,21.4,-10.4,-9.4,-15.4,1.4,103.72600000000003,81.41199999999999,116.328,4.67,17.2,2071609.6,1697649.0,-1.4342857142857155,4.380913170958351e-06,0.004120451599993,63.06499701880948,2.8908396983880547,-1.2143235201580402,6.632612730157722,2.704020278355019
1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.4,0.0,2.2,0.0,13.313799999999997,0.0,1.419,0.0,457202.0,1625.2,1543.1917999999998,2.084,261381.8,25.1912,22.64,2778.7118,143.4,13.8,-16.0,-11.0,-21.0,-22.0,10.0,0.0,132.386,100.076,120.67200000000003,4.67,24.1,2282009.0,1697649.0,8.999999999999993,0.0001682087171121,0.0070683736492585,71.8434209318235,9.581893492158637,7.62613548824483,12.181137381729885,2.368547783918304
1314,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,5954.0,54.0,52.0,0.0,610.69,5.539,5.334,0.0,670753.6,8523.4,69.5258,0.8754,9749625.0,64.281,23.3,2896.913,61.0,59.0,-19.0,-10.0,-13.0,-24.0,-14.0,0.0,73.958,79.97,46.808,4.67,27.6,2280563.6,1697649.0,-1.4342857142857155,9.536754563205951e-06,0.0088984725179392,247.69557699512416,26.065935592419013,18.653589761440166,33.030107817881515,2.194009487711502
1315,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,9769.0,43.0,76.0,1.0,1001.987,4.41,7.795,0.103,666562.6,8523.4,69.267,0.8754,9749625.0,64.281,23.3,2896.913,153.0,151.0,-11.0,-9.0,-30.0,-25.0,-12.0,-5.0,73.958,79.97,46.808,4.67,29.620000000000005,2507079.0,1697649.0,-1.4342857142857155,1.5769223285080605e-05,0.00865733807158044,183.84929183514464,13.906532936777158,11.845180903591976,15.510013009244762,7.129739137349932
1316,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,13665.0,0.0,90.0,0.0,1401.592,0.0,9.231,0.0,666562.6,8523.4,69.267,0.8754000000000002,9749625.0,64.281,23.3,2896.913,245.0,243.0,-39.0,-33.0,-33.0,-44.0,-67.0,23.0,73.958,79.97,46.808,4.67,29.620000000000005,2507079.0,1697649.0,-1.4342857142857155,1.5769223285080605e-05,0.00865733807158044,183.84929183514464,13.906532936777158,11.845180903591976,15.510013009244762,7.129739137349932
1317,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,13714.0,0.0,91.0,0.0,1406.618,0.0,9.334,0.0,666562.6,8523.4,69.267,0.8754000000000002,9749625.0,64.281,23.3,2896.913,335.0,333.0,-8.0,3.0,-29.0,-20.0,-3.0,-2.0,73.958,79.97,46.808,4.67,28.880000000000003,2507079.0,1697649.0,-1.4342857142857155,1.0564568104280172e-05,0.0067878277834335,136.48665269485045,10.652800921389419,7.579702002262097,13.131263719254909,5.829544841564639
1318,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,13929.0,24.0,91.0,0.0,1428.67,2.462,9.334,0.0,666562.6,8523.4,69.267,0.8754000000000002,9749625.0,64.281,23.3,2896.913,426.0,424.0,-8.0,4.0,-13.0,-24.0,-27.0,-1.0,73.958,79.97,46.808,4.67,29.619999999999997,2507079.0,1697649.0,-1.4342857142857155,1.9897284841302447e-05,0.01078648390063398,194.1208561886232,17.132464425826633,14.734893950718293,19.129732529134124,6.4557542711080504
1319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,17484.0,0.0,125.0,0.0,1793.3,0.0,12.821,0.0,666562.6,8523.4,69.267,0.8754,9749625.0,64.281,23.3,2896.913,518.0,516.0,-8.0,1.0,-14.0,-24.0,-18.0,-2.0,73.958,79.97,46.808,4.67,35.220000000000006,2507079.0,1697649.0,-1.4342857142857155,7.852517422111654e-05,0.010783601198504139,117.6510998337041,15.006897650743948,12.06661884695033,17.688053027877057,4.708260177403094
1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0,13.6,3.6,0.0,160.123,1.1096,0.9136000000000001,0.0,543263.0,2394.6,159.74,0.723,9867236.0,342.98199999999997,18.619999999999997,1146.1618000000003,321.6,278.8,1.0,27.6,-1.0,0.8,-17.2,-0.6,103.726,81.41199999999999,116.328,4.03,14.9,2071609.6,1304346.0,8.999999999999993,1.5955547082443036e-07,0.0047687757616128,76.15762914795269,5.435253805937599,2.05801213735692,9.575242108938472,2.069378990797793
1321,1.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.6,0.0,83.6,1.0,20.361199999999997,0.0,10.395800000000001,0.1096,161266.0,921.8,65.3468,0.8170000000000002,2791664.0,18.169999999999998,23.7,8022.360200000001,55.2,-134.8,3.4,29.6,-18.4,-5.8,-7.4,9.6,103.726,81.41199999999999,116.328,4.03,29.619999999999997,2335662.2,1304346.0,8.999999999999993,2.1303216362743907e-06,0.0068232288243943,190.8428011510597,14.619029424316572,9.898791107318653,19.2005214186238,3.282087843665622
1322,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.8,0.0,82.0,1.0,15.3154,0.0,10.2148,0.1096,161266.0,921.8,65.3468,0.817,1553064.0,20.416000000000004,23.400000000000002,5472.134599999999,89.8,-86.2,10.4,36.4,3.8,0.0,-24.2,8.0,103.72600000000003,81.41199999999999,116.328,4.03,26.860000000000003,2228791.4,1304346.0,8.999999999999993,2.796895575010408e-07,0.0073184818106472,263.3267316958676,28.91217333278255,20.00799964592833,35.87404621641692,2.982890531156768
1323,1.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,163.6,0.0,88.2,1.6,27.992600000000003,0.0,15.075999999999999,0.7742,56963.6,963.8,56.78679999999999,0.8550000000000001,4552572.2,17.281600000000005,23.6,8202.617200000002,66.0,-117.8,-0.2,26.2,-18.6,-15.8,-10.4,13.2,111.556,89.136,111.862,4.03,35.14,2298125.0,1304346.0,8.999999999999993,4.6460891048251635e-05,0.01055413935774276,183.1267927967663,19.717995030582898,15.28483071963154,23.453872216397713,4.70764112170472
1324,1.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7670.6,46.8,87.4,1.4,846.1475999999999,5.1322,9.691,0.1686,46204.6,232.8,43.345000000000006,0.29660000000000003,7918576.2,15.8332,24.32,8849.525600000003,111.6,33.0,-8.6,20.2,-24.2,-20.8,-15.0,10.8,61.4,77.74600000000001,80.60600000000001,4.03,32.38,2326608.2,1304346.0,8.999999999999993,4.0692132927432004e-05,0.01190828447894286,187.73038311547924,22.981553421376056,19.07589416961047,26.772971199915578,3.1433967180863513
1325,1.0,3.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4655.6,59.0,107.8,1.0,822.9780000000001,10.4296,19.056,0.17679999999999998,411623.0,2174.8,63.27140000000001,0.347,6117933.0,12.253,26.9,16389.023,-150.0,-150.0,-38.0,-25.8,-18.8,-33.4,-41.0,8.6,109.89200000000001,67.352,101.964,4.03,32.38,2507079.0,1304346.0,-27.251428571428573,4.7998569501712e-05,0.01222959099621764,180.88898837502046,23.3479463811345,19.527525403154193,26.884350364511608,3.308674298674312
1326,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4655.6,59.0,107.8,1.0,822.9780000000001,10.4296,19.056,0.17679999999999998,411623.0,2174.8,63.27140000000001,0.347,6117933.0,12.253,26.9,16389.023,-59.0,-59.0,-38.0,-25.8,-18.8,-33.4,-41.0,8.6,109.89200000000001,67.352,101.964,4.03,29.619999999999997,2507079.0,1304346.0,-27.251428571428573,1.836965469288644e-05,0.00799349025507932,200.68931993594748,16.005849208164214,11.429945070646676,19.757472344592905,5.004136551873499
1327,1.0,2.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,7705.4,49.4,85.0,1.4,1070.8165999999999,8.466,10.3658,0.1686,393599.2,555.6,488.7934,0.7125999999999999,5036979.2,21.037799999999997,24.659999999999997,7313.440400000001,228.4,114.4,9.0,47.2,-24.8,-6.8,7.6,5.2,64.364,75.132,82.316,4.03,32.019999999999996,2355091.4,1304346.0,8.999999999999993,5.90665148110007e-05,0.01362573232422222,171.03228993601857,21.04742921459755,18.972452092082882,22.647145246576308,6.454018734155907
1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.4,47.8,2018.0,1.4,487.401,5.2418000000000005,601.7162000000001,0.23220000000000002,334132.6,913.2,81.4826,0.22959999999999997,4066986.6,36.153,21.32,4049.1214,253.4,46.2,11.4,43.0,-11.0,4.6,-1.2,1.8,127.79400000000001,91.95599999999999,128.51600000000002,5.9,38.2,2282009.0,277070.0,-10.725714285714286,0.0001297394337598,0.0185152702033519,184.3589782714844,26.52155113220215,25.03359413146973,28.19960975646973,1.9609375
1329,3.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,33.4,0.4,0.744,0.0,25.0678,0.30579999999999996,121506.8,1549.4,91.24860000000001,1.169,1343875.0,87.176,18.0,6570.102,10.0,-370.0,-43.6,-33.0,-38.2,-50.2,-50.2,14.8,110.548,85.086,106.95,5.9,38.2,2280563.6,277070.0,-14.017142857142854,8.271138358395547e-05,0.0181770324707031,251.11068725585932,26.265443801879893,24.44570350646973,28.23476600646973,1.5030382871627808
1330,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,24.0,0.0,33.4,0.4,17.859,0.0,25.0678,0.30579999999999996,121506.8,1549.4,91.24860000000001,1.169,1343875.0,87.176,18.0,6570.102,101.0,-279.0,-43.6,-33.0,-38.2,-50.2,-50.2,14.8,110.548,85.086,106.95,5.9,38.2,2280563.6,277070.0,-14.017142857142854,4.132588401262184e-06,0.0132967624813318,225.501953125,23.709291458129893,20.541406631469727,27.11562538146973,2.2239582538604736
1331,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,28.0,0.0,33.4,0.4,20.835,0.0,25.0678,0.30579999999999996,249315.8,1549.4,187.72820000000002,1.169,1343875.0,87.176,18.0,6570.102,193.0,-187.0,-43.6,-33.0,-38.2,-50.2,-50.2,14.8,110.548,85.086,106.95,5.9,38.2,18272181.0,277070.0,-14.017142857142854,3.575376199466521e-05,0.0076772437121576,147.53952623997128,8.14519685019368,4.9362664696818,10.5326782832682,5.5477398226562915
1332,1.0,0.0,1.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,44.0,0.0,33.4,0.4,32.741,0.0,25.0678,0.30579999999999996,249315.8,1549.4,187.72820000000002,1.169,1343875.0,87.176,18.0,6570.102,285.0,-95.0,-43.6,-33.0,-38.2,-50.2,-50.2,14.8,110.548,85.086,106.95,5.9,38.2,18272181.0,277070.0,-14.017142857142854,1.6937103281289663e-05,0.00914984900626654,192.8496757984172,10.666621974234948,7.918230709880542,12.558049068186051,7.200701316118975
1333,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,643.0,39.0,34.2,0.2,478.467,29.021,25.695999999999998,0.1488,249315.8,1549.4,187.72820000000002,1.169,1343875.0,87.176,18.0,6570.102,375.0,-5.0,-43.6,-33.0,-38.2,-50.2,-50.2,14.8,110.548,85.086,106.95,5.9,38.2,18272181.0,277070.0,-14.017142857142854,1.6937103281289663e-05,0.00914984900626654,192.8496757984172,10.666621974234948,7.918230709880542,12.55804906818605,7.200701316118973
1334,0.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,9278.0,56.0,24.0,1.0,6903.916,41.671,17.859,0.744,249315.8,1588.4,187.7282,1.1967999999999999,1343875.0,87.176,18.0,6570.102,466.0,86.0,-25.6,-15.2,-22.2,-37.6,-37.2,6.8,110.548,85.086,106.95,5.9,38.2,18272181.0,277070.0,-14.017142857142854,1.6937103281289663e-05,0.00914984900626654,192.8496757984172,10.666621974234948,7.918230709880542,12.55804906818605,7.200701316118973
1335,0.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,19535.0,37.0,117.0,0.0,14536.322,27.532,87.062,0.0,194367.0,1068.6,144.632,0.7949999999999999,1343875.0,87.176,18.0,6570.102,558.0,178.0,-21.6,-10.0,-18.4,-34.6,-31.2,4.6,98.968,83.242,94.50999999999999,5.9,38.2,18272181.0,277070.0,-14.017142857142854,1.5886713057697313e-05,0.0066677902796327595,170.6433691297305,6.672786578818598,3.9521618406861245,8.598028167995654,6.996550674112589
1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10478.8,67.0,337.0,2.6,846.6593999999999,6.367,22.9584,0.20739999999999997,103812.2,352.6,13.611799999999999,0.1864,6950664.4,49.0552,20.22,4143.6794,232.8,173.4,11.0,35.8,-9.8,0.2,-9.8,7.2,120.776,81.41199999999999,123.636,2.6,30.2,2282009.0,36034.0,-1.8685714285714283,2.8013050512573527e-06,0.0142207986020571,327.9452039222025,25.3677307047366,24.81526779074424,25.90800843337324,9.619097180768977
1337,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5257.0,28.8,179.6,2.6,1297.6096,8.552,11.677800000000001,0.10900000000000001,541671.0,7583.4,326.92240000000004,2.3338,4115542.0,20.0008,26.2,6754.435799999999,367.4,130.2,8.8,38.4,-24.6,-10.8,3.6,6.2,120.776,81.412,123.63600000000001,2.6,30.2,2543141.8,36034.0,-1.8685714285714283,8.654024321621262e-06,0.0168157531924815,235.8654110600673,26.49325900297021,25.59087054532237,27.04030488273507,3.3165172265235805
1338,1.0,0.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,9279.8,48.8,128.6,1.0,936.9977999999999,5.303,11.8796,0.1096,548289.6,6490.8,687.1397999999999,0.9328,5148215.2,75.4168,21.32,4464.1648000000005,78.4,42.8,14.4,52.4,-26.8,1.4,13.8,3.4,120.776,81.41199999999999,123.636,2.6,30.2,2282009.0,36034.0,-1.8685714285714283,1.074628314150752e-05,0.0127459901255826,119.9064492849232,23.512980251453747,23.089540313948326,23.978179059640087,5.793277465947468
1339,1.0,0.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5189.8,2.0,128.6,1.0,488.43539999999996,0.1708,11.8796,0.1096,276465.8,555.6,338.60299999999995,0.7126,5148215.2,75.4168,20.16,4464.1648000000005,78.4,42.8,23.6,58.2,-20.4,7.8,22.0,1.4,114.91600000000001,77.74600000000001,110.97,2.6,30.2,2282009.0,36034.0,-1.8685714285714283,4.144712836062833e-05,0.014263997157574721,197.7865653032431,22.05562704442739,20.200503947948448,24.557434699705592,4.352331118215821
1340,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,8232.4,47.8,128.6,1.0,867.8485999999999,5.1934000000000005,11.8796,0.1096,52866.0,757.4,43.5424,0.721,5149778.2,68.3826,21.32,4464.1648000000005,23.8,-11.8,17.8,47.6,-17.0,5.2,22.8,0.4,114.91599999999998,77.74600000000001,110.97,2.6,30.2,2282009.0,36034.0,-1.8685714285714283,4.0565871324134916e-05,0.01178188935181228,193.2642062502198,17.874446172120656,15.672181945331323,20.728261505619464,3.497558818104539
1341,1.0,0.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5189.8,2.0,128.6,1.0,488.43539999999996,0.1708,11.8796,0.1096,276465.8,555.6,338.60299999999995,0.7126,5148215.2,75.4168,20.16,4464.1648000000005,78.4,42.8,23.6,58.2,-20.4,7.8,22.0,1.4,114.91600000000001,77.74600000000001,110.97,2.6,30.2,2282009.0,36034.0,-1.8685714285714283,4.144712836062833e-05,0.014263997157574721,197.7865653032431,22.05562704442739,20.200503947948448,24.557434699705592,4.352331118215821
1342,0.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,47.0,0.2,44.8,0.6,473.6818,2.022,567.3226000000001,7.1930000000000005,135713.4,172.4,1759.813,4.5068,106759.0,150.028,22.3,5425.621,-120.0,-132.0,-29.8,-20.6,6.0,-48.6,-38.0,13.2,42.474,59.572,33.624,2.6,30.2,18272181.0,36034.0,-11.462857142857143,7.735879482264315e-06,0.01177638967141054,220.00639197624497,19.77857655438714,18.45619707612068,21.252355461127006,5.994879685574011
1343,0.0,0.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,47.0,0.2,51.2,0.8,473.6818,2.022,554.8316,9.215,135713.4,172.4,1759.813,4.5068,106759.0,150.028,22.3,5425.621,-28.0,-40.0,-29.4,-18.8,5.6,-49.6,-38.0,13.2,42.474000000000004,59.572,33.623999999999995,2.6,30.2,18272181.0,36034.0,-11.462857142857143,1.327859472840098e-05,0.011553040902183119,204.7361708248271,18.392263992829676,17.355858704217397,19.542211510726826,5.042983658730057
1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0,13.6,3.6,0.0,160.12300000000002,1.1096,0.9136000000000001,0.0,543263.0,2394.6,159.74,0.723,9867236.0,342.982,18.619999999999997,1146.1618,321.6,278.8,-0.4,24.0,-5.4,-8.0,-18.8,1.8,103.72599999999997,81.41199999999999,116.328,3.02,14.9,2043126.4,136085.0,-10.725714285714286,9.728862829660062e-07,0.0159308495927498,216.7907859078537,26.04951654414389,23.77768501234503,28.929424404395338,3.92646168923128
1345,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,90.0,3.0,5.0,2.0,64.131,2.138,3.563,1.425,89580.0,369.0,63.8316,0.263,1403374.0,266.886,36.2,28763.071,18.0,7.0,-63.0,-31.0,-60.0,-72.0,-65.0,29.0,95.61600000000001,85.086,89.16400000000002,3.02,27.68,2280563.6,136085.0,-11.217142857142857,4.858772292111973e-08,0.0137131188991855,271.71290009897905,25.84826628684809,22.78586746266614,29.29591039176917,3.9456823414308846
1346,3.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,130.0,0.0,8.0,0.0,92.634,0.0,5.701,0.0,3996.0,10.0,2.847,0.007,1403374.0,266.886,36.2,28763.071,109.0,98.0,-11.0,8.0,-12.0,-42.0,-27.0,12.0,43.286,69.65,36.376000000000005,3.02,24.02,2280563.6,136085.0,-11.217142857142857,3.766156412119579e-05,0.0182821019637876,217.6048253778741,26.94127831088715,25.55897500169268,28.74984648460781,3.7130890362579874
1347,3.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,4570.0,39.0,76.0,0.0,3256.438,27.79,54.155,0.0,28388.0,474.0,20.228,0.338,1403374.0,266.886,36.2,28763.071,201.0,190.0,-24.0,3.0,-27.0,-36.0,-33.0,10.0,69.886,69.65,58.041999999999994,3.02,32.38,2507079.0,136085.0,-11.217142857142857,4.656601809011522e-05,0.013385949747404863,173.04934423749023,18.008719147205234,16.015811042388062,19.684927088104757,5.505239062919787
1348,3.0,2.0,2.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,7158.0,8.0,127.0,0.0,5100.565,5.701,90.496,0.0,72534.0,212.0,51.685,0.151,1403374.0,266.886,36.2,28763.071,293.0,282.0,-70.0,-58.0,-22.0,-75.0,-77.0,23.0,74.35600000000001,69.65,65.716,3.02,32.38,2507079.0,136085.0,-11.217142857142857,4.656601809011522e-05,0.01338594974740486,173.04934423749023,18.008719147205234,16.015811042388062,19.684927088104757,5.505239062919787
1349,2.0,2.0,2.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,8072.0,46.0,145.0,3.0,5751.852,32.778,103.322,2.138,110530.0,205.0,78.76,0.146,1403374.0,266.886,36.2,28763.071,383.0,372.0,13.0,53.0,0.0,-13.0,-24.0,-7.0,74.35600000000001,83.242,65.716,3.02,32.38,2507079.0,136085.0,-11.217142857142857,4.656601809011522e-05,0.013385949747404863,173.04934423749023,18.008719147205234,16.015811042388062,19.684927088104754,5.505239062919787
1350,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,33029.0,236.0,857.0,10.0,23535.422,168.166,610.671,7.126,232452.0,944.0,165.638,0.673,1403374.0,266.886,36.2,28763.071,474.0,463.0,-41.0,26.0,-29.0,-52.0,-52.0,7.0,57.30999999999999,83.242,55.388,3.02,32.38,2507079.0,136085.0,-11.217142857142857,4.656601809011522e-05,0.01338594974740486,173.0493442374902,18.008719147205234,16.015811042388062,19.684927088104754,5.505239062919787
1351,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,50903.0,194.0,1489.0,7.0,36271.871,138.238,1061.014,4.988,353373.0,664.0,251.802,0.473,1403374.0,266.886,36.2,28763.071,566.0,555.0,-1.0,49.0,-2.0,-18.0,-22.0,0.0,57.31,83.242,55.388,3.02,32.38,2507079.0,136085.0,-11.217142857142857,4.656601809011522e-05,0.01338594974740486,173.04934423749023,18.008719147205234,16.015811042388062,19.684927088104757,5.505239062919787
1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149440.0,118.4,5082.0,3.2,12632.7412,11.131,427.65620000000007,0.29400000000000004,890845.4,217.8,71.1858,0.0372,6670810.0,44.9292,26.74,6453.3782,272.8,208.2,11.0,35.8,-9.8,0.2,-9.8,7.2,120.776,81.41199999999999,123.636,2.18,26.0,2365201.0,1556168.0,5.925714285714288,7.646306208685469e-07,0.0053595477661558,62.972219355419405,9.971686520016837,7.178202593485727,13.364304133798711,4.048562635975936
