,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
18,10000,0.025,1.0,2,250,NCE_Q,50,0.006,0.00012207031250000008,True,4255.103515625,0.004350760613642068,0.0052438446628827904,0.17035923004150388,-0.08379238843917847,0.04,0.07,0.11,0.17,0.25
20,10000,0.025,1.0,2,250,random_uniform,50,0.006,0.00012207031250000008,True,3731.750244140625,-0.0070396630767780195,0.005229287041299713,0.17039918422698974,-0.05860278010368347,0.02,0.03,0.06,0.1,0.19
59,1000,0.025,1.0,2,250,real_weights,50,0.01,0.00012207031250000008,False,260.0444030761719,-0.2509774641723993,0.0016174774031807034,0.18648701190948486,-0.05944111943244934,0.01,0.08,0.1,0.12,0.21
137,1000,0.025,1.0,2,250,real_weights,50,0.004,0.00012207031250000008,True,260.0444030761719,-0.2509774641723993,0.0008818311981277134,0.1942714023590088,-0.09532937407493591,0.0,0.09,0.13,0.18,0.29
138,1000,0.025,1.0,2,250,real_weights,50,0.004,0.00012207031250000008,False,260.0444030761719,-0.2509774641723993,0.0008734589291556522,0.19439126491546632,-0.09473052620887756,0.01,0.09,0.14,0.18,0.27
105,1000,0.025,1.0,2,250,real_weights,50,0.002,0.00012207031250000008,False,260.0444030761719,-0.2509774641723993,0.0006417990280968826,0.1982235288619995,-0.10794413089752197,0.0,0.1,0.14,0.2,0.25
0,1000,0.025,1.0,2,250,real_weights,50,0.0,0.00012207031250000008,True,260.0444030761719,-0.2509774641723993,0.00023457740864417818,0.21023948669433595,-0.1075449287891388,0.0,0.09,0.15,0.22,0.29
1,1000,0.025,1.0,2,250,real_weights,50,0.0,0.00012207031250000008,False,260.0444030761719,-0.2509774641723993,0.0001639106840510407,0.21435131072998048,-0.10766467452049255,0.01,0.11,0.16,0.19,0.29
76,5000,0.025,1.0,2,250,random_uniform,50,0.01,0.00012207031250000008,False,1886.6263427734375,-0.00035250317927518616,0.00013664606703223418,0.21640722274780272,-0.13113775849342346,0.04,0.08,0.15,0.21,0.29
73,5000,0.025,1.0,2,250,NCE_Q,50,0.01,0.00012207031250000008,True,2097.4677734375,0.008974394547774078,7.606190670075928e-05,0.22289423465728764,-0.1290220022201538,0.04,0.11,0.13,0.19,0.26
104,1000,0.025,1.0,2,250,real_weights,50,0.002,0.00012207031250000008,True,260.0444030761719,-0.2509774641723993,5.5586368282537814e-05,0.22628747940063476,-0.10079842805862427,0.0,0.11,0.15,0.21,0.28
49,10000,0.025,1.0,2,250,real_TRE_Q,50,0.008,0.00012207031250000008,True,3944.671875,0.006347903819128945,4.568551403638548e-05,0.2283832263946533,-0.11924156546592712,0.01,0.08,0.12,0.16,0.26
42,5000,0.025,1.0,2,250,random_uniform,50,0.008,0.00012207031250000008,True,1886.496337890625,-0.00099802482902519,4.500424078316799e-05,0.22854292392730713,-0.13999998569488525,0.0,0.06,0.15,0.21,0.26
