,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
21,10000,1.5,1.0,2,250,NCE_Q,3,0.0,0.25,False,4581.2177734375,0.05486338612371616,0.3899977796682811,0.08921546887869791,0.039285123348236084,0.0,0.0,0.010101010101010102,0.050505050505050504,0.09090909090909091
43,1000,0.0,1.0,2,250,random_uniform,3,0.0,0.0,False,370.706787109375,-0.03235422571793521,0.38541799344695893,0.0891018056869507,-0.017884284257888794,0.0,0.01,0.01,0.04,0.13
82,5000,0.5,1.0,2,250,real_weights,3,0.0,0.027777777777777776,False,2384.182861328125,0.9999999999990782,0.38374254930489454,0.08922154903411861,-0.012415111064910889,0.0,0.02,0.03,0.04,0.1
67,5000,0.25,1.0,2,250,real_TRE_Q,3,0.0,0.006944444444444444,False,2195.169677734375,0.018900705065094895,0.3608143864273194,0.0908981943130493,0.046586811542510986,0.0,0.01,0.01,0.06,0.09
14,5000,1.5,1.0,2,250,real_weights,3,0.0,0.25,False,1509.3280029296875,0.9999999999997169,0.3560288431146558,0.09125754356384275,0.030019938945770264,0.0,0.02,0.03,0.06,0.08
39,10000,0.05,1.0,2,250,real_TRE_Q,3,0.0,0.00027777777777777783,False,4617.32373046875,-0.17678176237348794,0.3546170234885097,0.09181634585062659,-0.0375310480594635,0.0,0.0,0.020202020202020204,0.04040404040404041,0.10101010101010101
114,1000,1.0,1.0,2,250,rulsif,3,0.0,0.1111111111111111,False,212.66656494140625,-0.02390376682582906,0.34143302672992987,0.09237518787384036,-0.025309383869171143,0.0,0.02,0.06,0.1,0.17
118,5000,1.0,1.0,2,250,random_uniform,3,0.0,0.1111111111111111,False,1890.3953857421875,0.00013349863171366024,0.3388714057353175,0.09257483959197998,-0.028902173042297363,0.0,0.0,0.0,0.05,0.13
22,10000,1.5,1.0,2,250,random_uniform,3,0.0,0.25,False,3718.59716796875,-0.013575089874724942,0.3252985577866483,0.09411480450871015,0.04021251201629639,0.0,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.09090909090909091
27,1000,0.05,1.0,2,250,real_weights,3,0.0,0.00027777777777777783,False,499.0285339355469,0.999999999961458,0.3063510008300919,0.09520955085754396,0.027025938034057617,0.0,0.0,0.0,0.01,0.04
96,1000,0.75,1.0,2,250,random_uniform,3,0.0,0.0625,False,380.76507568359375,0.029027074744905384,0.3018643024530985,0.09558881759643556,-0.023233532905578613,0.0,0.01,0.04,0.09,0.14
90,10000,0.5,1.0,2,250,NCE_Q,3,0.0,0.027777777777777776,False,4877.31494140625,-0.06887820670385678,0.2949797917184688,0.09665519781786985,-0.04837799072265625,0.010101010101010102,0.020202020202020204,0.06060606060606061,0.12121212121212122,0.16161616161616163
25,10000,0.0,1.0,2,250,random_uniform,3,0.0,0.0,False,3757.570068359375,0.005375489585718477,0.29359030062146646,0.09677612540697811,0.011099040508270264,0.0,0.0,0.0,0.030303030303030304,0.10101010101010101
60,1000,0.25,1.0,2,250,real_weights,3,0.0,0.006944444444444444,False,494.2795715332031,0.9999999999951744,0.29074563723279356,0.09654688358306884,0.02822357416152954,0.0,0.0,0.03,0.05,0.08
15,5000,1.5,1.0,2,250,real_TRE_Q,3,0.0,0.25,False,1573.6964111328125,0.04302678746948402,0.2823825923329613,0.0972854995727539,-0.02371254563331604,0.01,0.01,0.01,0.02,0.11
20,10000,1.5,1.0,2,250,real_TRE_Q,3,0.0,0.25,False,2937.72509765625,0.021498784518937678,0.2819703959692119,0.09780434767405194,0.028962314128875732,0.0,0.020202020202020204,0.050505050505050504,0.0707070707070707,0.12121212121212122
13,10000,0.0,1.0,2,250,real_TRE_Q,3,0.0,0.0,False,4516.96826171875,0.014638867222202184,0.27595832126171604,0.0983487403754032,0.023558974266052246,0.0,0.010101010101010102,0.020202020202020204,0.050505050505050504,0.0707070707070707
72,10000,0.25,1.0,2,250,real_TRE_Q,3,0.0,0.006944444444444444,False,4166.64404296875,0.03178339411221768,0.27529630819653855,0.0984092240381722,-0.036885857582092285,0.0,0.010101010101010102,0.010101010101010102,0.030303030303030304,0.1111111111111111
116,5000,1.0,1.0,2,250,real_TRE_Q,3,0.0,0.1111111111111111,False,2335.61376953125,0.011739357439770687,0.2600484813770542,0.09934129238128664,-0.026706576347351074,0.0,0.01,0.01,0.07,0.12
91,10000,0.5,1.0,2,250,random_uniform,3,0.0,0.027777777777777776,False,3748.717041015625,0.006901570844191961,0.2193355215843714,0.10397387995864404,-0.045031189918518066,0.0,0.010101010101010102,0.020202020202020204,0.0707070707070707,0.13131313131313133
58,10000,0.1,1.0,2,250,random_uniform,3,0.0,0.0011111111111111113,False,3769.04541015625,0.044497124229800476,0.2187798817918341,0.10403432388498324,-0.04458758234977722,0.0,0.010101010101010102,0.030303030303030304,0.06060606060606061,0.1414141414141414
29,1000,0.05,1.0,2,250,NCE_Q,3,0.0,0.00027777777777777783,False,406.13800048828125,-0.3646499022963307,0.20519424405865824,0.10502993583679199,-0.033812373876571655,0.0,0.01,0.05,0.07,0.14
102,5000,0.75,1.0,2,250,random_uniform,3,0.0,0.0625,False,1876.3563232421875,-0.0037278399379374917,0.19454894107565474,0.10626744270324706,0.01884227991104126,0.0,0.01,0.03,0.05,0.14
16,5000,1.5,1.0,2,250,NCE_Q,3,0.0,0.25,False,2402.5107421875,-0.020186240139674322,0.19120798023735944,0.10666674613952631,0.0397605299949646,0.01,0.02,0.02,0.03,0.06
46,1000,0.1,1.0,2,250,NCE_Q,3,0.0,0.0011111111111111113,False,445.4848327636719,-0.01986214555054185,0.18988546206751108,0.10682632446289064,0.024750471115112305,0.0,0.0,0.01,0.03,0.08
47,1000,0.1,1.0,2,250,random_uniform,3,0.0,0.0011111111111111113,False,383.21533203125,0.09836605840782439,0.1893911296010319,0.10688619613647465,-0.013413161039352417,0.0,0.0,0.03,0.04,0.07
81,1000,0.5,1.0,2,250,rulsif,3,0.0,0.027777777777777776,False,218.3178253173828,0.0029758714711076053,0.17798256904677953,0.1083034372329712,-0.023512959480285645,0.0,0.03,0.04,0.06,0.15
1,1000,0.0,1.0,2,250,real_TRE_Q,3,0.0,0.0,False,433.68243408203125,-0.05248208019978396,0.15794074504297057,0.11097798347473142,0.04778444766998291,0.0,0.02,0.05,0.08,0.1
44,1000,0.1,1.0,2,250,real_weights,3,0.0,0.0011111111111111113,False,498.5137634277344,0.9999999999877757,0.10866955738105544,0.118962025642395,0.02846306562423706,0.0,0.0,0.02,0.03,0.07
69,5000,0.25,1.0,2,250,random_uniform,3,0.0,0.006944444444444444,False,1856.8275146484375,0.02104406416150455,0.10710206649489122,0.11926150321960449,-0.05085831880569458,0.0,0.02,0.03,0.07,0.11
35,5000,0.05,1.0,2,250,NCE_Q,3,0.0,0.00027777777777777783,False,2400.0908203125,0.19081168774726961,0.0973179155186935,0.12121758937835692,0.05429142713546753,0.0,0.02,0.06,0.07,0.08
117,5000,1.0,1.0,2,250,NCE_Q,3,0.0,0.1111111111111111,False,2165.880859375,0.017328610384843096,0.06415718787195229,0.1293812465667724,-0.05425155162811279,0.0,0.03,0.04,0.07,0.11
31,1000,0.05,1.0,2,250,rulsif,3,0.0,0.00027777777777777783,False,223.08164978027344,0.19405725823128564,0.042704292685851845,0.13688619613647457,-0.05676642060279846,0.01,0.05,0.07,0.13,0.21
97,1000,0.75,1.0,2,250,rulsif,3,0.0,0.0625,False,232.4532470703125,0.0003527642404689814,0.02649824414146391,0.1451896333694458,-0.0888223946094513,0.03,0.04,0.07,0.12,0.21
54,1000,0.0,1.0,2,250,rulsif,3,0.0,0.0,False,223.5245819091797,0.2008986981400066,0.02482532638429084,0.14628747940063475,-0.050019919872283936,0.01,0.03,0.07,0.11,0.21
5,10000,1.0,1.0,2,250,NCE_Q,3,0.0,0.1111111111111111,False,4825.03369140625,-0.007519109535550719,0.00934334810439783,0.16264438388323543,-0.06011208891868591,0.0,0.0,0.030303030303030304,0.09090909090909091,0.18181818181818182
105,10000,0.75,1.0,2,250,real_TRE_Q,3,0.0,0.0625,False,4475.1796875,0.01666947321869105,0.0030376700640083287,0.17891488653240784,-0.09700798988342285,0.0,0.04040404040404041,0.050505050505050504,0.1111111111111111,0.18181818181818182
89,10000,0.5,1.0,2,250,real_TRE_Q,3,0.0,0.027777777777777776,False,4371.21240234375,0.019517457886463932,0.00037042907611200735,0.205891196173851,-0.08672556281089783,0.0,0.0,0.030303030303030304,0.10101010101010101,0.24242424242424243
106,10000,0.75,1.0,2,250,NCE_Q,3,0.0,0.0625,False,4712.82470703125,0.024126414999399715,8.162121489267659e-06,0.24720257099228676,-0.14055725932121277,0.0,0.030303030303030304,0.0707070707070707,0.1717171717171717,0.24242424242424243
109,5000,0.0,1.0,2,250,rulsif,3,0.0,0.0,False,1515.4984130859375,0.1043255002633246,1.2336832284142117e-20,0.46838322639465335,-0.2724151760339737,0.08,0.2,0.28,0.38,0.5
18,5000,1.5,1.0,2,250,rulsif,3,0.0,0.25,False,1395.26953125,-0.006053691018008974,1.2336832284142117e-20,0.46838322639465335,-0.30087825655937195,0.11,0.22,0.34,0.39,0.54
53,5000,0.1,1.0,2,250,rulsif,3,0.0,0.0011111111111111113,False,1484.451171875,0.09602390874891457,7.042133891364719e-24,0.5023751878738403,-0.30355291068553925,0.12,0.16,0.25,0.36,0.54
70,5000,0.25,1.0,2,250,rulsif,3,0.0,0.006944444444444444,False,1460.572998046875,0.07687793132540695,2.853797140045303e-24,0.5062874794006348,-0.31580837070941925,0.1,0.17,0.33,0.45,0.58
37,5000,0.05,1.0,2,250,rulsif,3,0.0,0.00027777777777777783,False,1482.234130859375,0.1193835578909095,1.5863143867557373e-25,0.5185429239273072,-0.3049501031637192,0.12,0.18,0.26,0.33,0.53
86,5000,0.5,1.0,2,250,rulsif,3,0.0,0.027777777777777776,False,1472.4801025390625,0.05360557791831987,7.408250293524134e-28,0.5403193950653076,-0.3232335150241852,0.1,0.17,0.31,0.39,0.57
103,5000,0.75,1.0,2,250,rulsif,3,0.0,0.0625,False,1439.7845458984375,0.004676586935562975,2.7089675148655098e-31,0.5703592300415039,-0.35528941452503204,0.19,0.26,0.37,0.48,0.63
23,10000,1.5,1.0,2,250,rulsif,3,0.0,0.25,False,3101.888916015625,0.008257115549392941,4.012923377759865e-43,0.6617673707730842,-0.38394927978515625,0.2727272727272727,0.37373737373737376,0.5050505050505051,0.6161616161616161,0.7575757575757576
119,5000,1.0,1.0,2,250,rulsif,3,0.0,0.1111111111111111,False,1430.3321533203125,0.013064338774754651,9.827707357927847e-47,0.6822554445266724,-0.4020359218120575,0.27,0.38,0.51,0.62,0.76
59,10000,0.1,1.0,2,250,rulsif,3,0.0,0.0011111111111111113,False,3215.438720703125,0.08271050728340318,3.999172616902828e-61,0.7651364141040378,-0.42443396151065826,0.45454545454545453,0.5454545454545454,0.6868686868686869,0.7676767676767676,0.8585858585858586
75,10000,0.25,1.0,2,250,rulsif,3,0.0,0.006944444444444444,False,3248.349609375,0.03606369011320339,3.118266334207779e-62,0.7705195395633427,-0.43596645444631577,0.48484848484848486,0.6363636363636364,0.7474747474747475,0.797979797979798,0.8585858585858586
26,10000,0.0,1.0,2,250,rulsif,3,0.0,0.0,False,3216.44580078125,0.1974898046319861,1.894278105150005e-65,0.785580408693564,-0.4399181455373764,0.40404040404040403,0.5858585858585859,0.6666666666666666,0.797979797979798,0.8484848484848485
42,10000,0.05,1.0,2,250,rulsif,3,0.0,0.00027777777777777783,False,3237.059814453125,0.1647898579839549,1.0581843805283463e-65,0.786729598286176,-0.44177301600575447,0.4444444444444444,0.5656565656565656,0.6666666666666666,0.7878787878787878,0.8686868686868687
92,10000,0.5,1.0,2,250,rulsif,3,0.0,0.027777777777777776,False,3254.262939453125,0.013012771018682567,8.06942135544408e-72,0.8130405479007297,-0.4415714032948017,0.494949494949495,0.6464646464646465,0.7373737373737373,0.8181818181818182,0.8888888888888888
108,10000,0.75,1.0,2,250,rulsif,3,0.0,0.0625,False,3183.6533203125,0.01204024347770574,7.576511100919917e-86,0.8633037432275638,-0.46818484738469124,0.5656565656565656,0.7373737373737373,0.8787878787878788,0.898989898989899,0.9595959595959596
7,10000,1.0,1.0,2,250,rulsif,3,0.0,0.1111111111111111,False,3193.44580078125,0.00878048824413262,2.1406382301991513e-99,0.8999576773306336,-0.4902417454868555,0.6767676767676768,0.8484848484848485,0.9090909090909091,0.9393939393939394,0.9797979797979798
