,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
86,10000,0.75,1.0,2,250,NCE_Q,1,0.05,0.140625,False,4807.572265625,0.3649732649070014,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
85,10000,0.75,1.0,2,250,real_TRE_Q,1,0.05,0.140625,False,4344.45751953125,0.34754993374883236,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
52,5000,0.75,1.0,2,250,real_TRE_Q,1,0.05,0.140625,False,2296.489013671875,0.09678897826704683,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
83,10000,0.75,1.0,2,250,rulsif,1,0.04,0.140625,False,4700.31787109375,0.31308791283973036,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
82,10000,0.75,1.0,2,250,random_uniform,1,0.04,0.140625,False,3738.281982421875,0.008922311685248674,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
81,10000,0.75,1.0,2,250,NCE_Q,1,0.04,0.140625,False,4128.916015625,0.07120953928255763,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
80,10000,0.75,1.0,2,250,real_TRE_Q,1,0.04,0.140625,False,4169.47119140625,0.23920610054621422,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
53,5000,0.75,1.0,2,250,NCE_Q,1,0.05,0.140625,False,2282.833251953125,0.18255928260637663,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
54,5000,0.75,1.0,2,250,random_uniform,1,0.05,0.140625,False,1865.262939453125,-0.002969125981874293,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
77,10000,0.75,1.0,2,250,rulsif,1,0.03,0.140625,False,4700.86083984375,0.2937995440765029,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
76,10000,0.75,1.0,2,250,random_uniform,1,0.03,0.140625,False,3750.38232421875,0.004216178443649704,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
75,10000,0.75,1.0,2,250,NCE_Q,1,0.03,0.140625,False,4614.47802734375,0.2258500603848375,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
74,10000,0.75,1.0,2,250,real_TRE_Q,1,0.03,0.140625,False,4090.908935546875,0.10086278745218212,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
55,5000,0.75,1.0,2,250,rulsif,1,0.05,0.140625,False,2212.788818359375,0.17087111614044256,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
48,5000,0.75,1.0,2,250,NCE_Q,1,0.04,0.140625,False,2285.924560546875,0.09910796464975978,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
71,10000,0.75,1.0,2,250,random_uniform,1,0.02,0.140625,False,3732.72314453125,0.00016737445776777613,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
49,5000,0.75,1.0,2,250,random_uniform,1,0.04,0.140625,False,1885.27880859375,-0.041620961826721,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
69,10000,0.75,1.0,2,250,real_TRE_Q,1,0.02,0.140625,False,4115.73486328125,0.20204576312625463,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
43,5000,0.75,1.0,2,250,random_uniform,1,0.03,0.140625,False,1882.9771728515625,-0.01145572384074687,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
47,5000,0.75,1.0,2,250,real_TRE_Q,1,0.04,0.140625,False,2001.0328369140625,0.06223658919968269,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
