,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
226,5000,0.25,0.5,2,250,NCE_Q,3,0.0,2483.942138671875,-0.06866006437076587,0.6415924307114479,0.0737848472595215,-0.01661360263824463,0.01,0.02,0.06,0.12
402,10000,0.0,1.0,2,250,NCE_Q,1,0.0,4997.8681640625,0.09738475497523275,0.6369711851472362,0.0740239191055298,0.02984064817428589,0.0,0.0,0.03,0.1
622,1000,0.25,1.0,2,250,NCE_Q,3,0.0,497.970947265625,0.3307141808776149,0.6239816253087669,0.07470118999481201,-0.028406381607055664,0.01,0.01,0.06,0.17
79,1000,0.25,0.25,2,250,NCE_Q,1,0.1,498.3172302246094,-0.03149303378249959,0.6224628120764747,0.07478090047836305,-0.03262946009635925,0.02,0.03,0.05,0.12
613,1000,0.5,0.25,2,250,real_TRE_Q,1,0.0,498.62005615234375,0.6373112074247002,0.6209461089296441,0.07486061096191404,-0.0337848961353302,0.01,0.04,0.07,0.12
614,1000,0.5,0.25,2,250,NCE_Q,1,0.0,497.5066223144531,-0.12354806369740576,0.6059023926661916,0.07565735816955566,-0.02573704719543457,0.0,0.03,0.05,0.11
304,5000,0.25,0.5,2,250,NCE_Q,50,0.0,2488.0732421875,0.011360340526975444,0.604409056001929,0.0757370686531067,-0.01478084921836853,0.0,0.0,0.03,0.09
68,1000,0.25,0.25,2,250,real_TRE_Q,1,0.1,497.0468444824219,0.4270757324891605,0.5999441144849146,0.07597608089447017,-0.029960185289382935,0.01,0.02,0.07,0.1
499,10000,0.0,0.25,2,250,real_TRE_Q,3,0.0,4984.09716796875,0.2181165745007021,0.5984604559309454,0.07605573177337649,0.012988030910491943,0.0,0.01,0.07,0.12
6,1000,0.0,1.0,2,250,NCE_Q,3,0.0,492.08770751953125,0.6659090732014985,0.5932812491736624,0.07633468866348267,-0.021832704544067383,0.01,0.02,0.09,0.17
137,5000,0.25,1.0,2,250,real_TRE_Q,1,0.0,2499.240478515625,-0.4569684620211474,0.5757296594414701,0.07729085683822634,-0.03223109245300293,0.01,0.01,0.07,0.14
206,5000,0.5,0.25,2,250,real_TRE_Q,1,0.0,2491.3134765625,0.6479524949739864,0.5728348089181021,0.07745021820068354,0.0060956478118896484,0.0,0.01,0.05,0.08
278,5000,0.5,0.5,2,250,NCE_Q,3,0.0,2498.07421875,-0.04174844983866589,0.5699486893684799,0.07760957956314085,-0.01231074333190918,0.01,0.02,0.05,0.09
84,1000,0.0,1.0,2,250,real_TRE_Q,50,0.0,493.6690979003906,0.0744979729517159,0.544368814216989,0.07904383182525634,0.020996034145355225,0.0,0.01,0.03,0.07
145,1000,0.25,0.25,2,250,NCE_Q,1,0.0,495.59783935546875,0.044160877484536704,0.539477772668601,0.07932272911071775,-0.0288446843624115,0.0,0.0,0.06,0.13
251,5000,0.0,0.5,2,250,NCE_Q,3,0.0,2459.843505859375,-0.008541171234027081,0.5353068048231416,0.07956180095672605,-0.01430279016494751,0.01,0.02,0.05,0.15
490,10000,0.0,0.5,2,250,real_TRE_Q,3,0.0,4975.85986328125,0.24386111461536258,0.5339216210626068,0.07964145183563232,0.018924355506896973,0.0,0.0,0.07,0.11
413,10000,0.0,0.25,2,250,NCE_Q,1,0.1,4994.658203125,0.18715369331150392,0.5270270345930275,0.08003982543945315,0.033864498138427734,0.0,0.0,0.03,0.05
174,5000,0.0,0.25,2,250,NCE_Q,1,0.1,2489.66650390625,0.38454884701112546,0.5040013700373994,0.0813944268226624,-0.011713176965713501,0.0,0.01,0.07,0.08
343,1000,0.0,0.25,2,250,NCE_Q,1,0.1,499.6406555175781,-0.18980405179283874,0.5033332290093333,0.08143431186676026,-0.03195220232009888,0.0,0.01,0.06,0.16
312,5000,0.25,0.25,2,250,real_TRE_Q,50,0.0,2459.91162109375,0.046326270333488385,0.4687687036300278,0.08354583501815793,-0.011394411325454712,0.0,0.0,0.03,0.11
225,5000,0.25,0.5,2,250,real_TRE_Q,3,0.0,2475.59326171875,-0.008423126320410947,0.46495625686227143,0.08378484725952151,-0.012470096349716187,0.02,0.02,0.03,0.13
398,1000,0.0,0.25,2,250,real_TRE_Q,1,0.0,499.3659973144531,0.3563066033182648,0.45927440891063714,0.08414345502853393,-0.03613549470901489,0.0,0.01,0.12,0.15
58,1000,0.25,1.0,2,250,real_TRE_Q,50,0.0,491.6916198730469,-0.16573602820838815,0.45114961097058104,0.08466136455535889,-0.015458136796951294,0.0,0.0,0.06,0.11
570,10000,0.0,0.5,2,250,real_TRE_Q,50,0.0,4945.18798828125,-0.008429168893040158,0.44435012039750643,0.0850995635986328,0.010637462139129639,0.01,0.03,0.06,0.15
57,1000,0.25,0.5,2,250,NCE_Q,1,0.0,496.76116943359375,-0.1241566777130695,0.44189342098799633,0.08525898456573489,-0.01673305034637451,0.02,0.02,0.08,0.1
110,1000,0.5,1.0,2,250,real_TRE_Q,50,0.0,488.5765686035156,-0.06246914914691158,0.43944671528280893,0.08541834592819214,-0.029681295156478882,0.0,0.0,0.05,0.12
587,1000,0.5,0.5,2,250,NCE_Q,1,0.0,497.0632629394531,0.10095233205742807,0.4297506143557351,0.08605579137802122,-0.03310757875442505,0.01,0.03,0.05,0.11
551,10000,0.25,0.25,2,250,real_TRE_Q,50,0.0,4976.3388671875,0.027930976822431036,0.4178345079379907,0.0868525981903076,0.027251005172729492,0.0,0.01,0.06,0.12
580,10000,0.0,0.25,2,250,NCE_Q,50,0.0,4990.474609375,0.023872229077913,0.41606728935800624,0.08697207450866695,0.009203135967254639,0.01,0.03,0.08,0.12
491,10000,0.0,0.5,2,250,NCE_Q,3,0.0,4990.40234375,0.027912744315253903,0.3495050847749083,0.09175297498703006,0.014621555805206299,0.0,0.02,0.06,0.13
332,1000,0.0,0.25,2,250,real_TRE_Q,1,0.1,490.37353515625,-0.006419479237576204,0.34432065549131974,0.09215140819549561,-0.0440637469291687,0.0,0.02,0.08,0.15
163,5000,0.0,1.0,2,250,real_TRE_Q,1,0.0,2483.94970703125,-0.4659038715750266,0.33614083922180776,0.09278885364532474,-0.01796814799308777,0.01,0.02,0.03,0.07
320,1000,0.0,0.5,2,250,NCE_Q,1,0.0,499.82989501953125,0.10248357007922779,0.33462259610679024,0.09290838956832886,-0.029521912336349487,0.01,0.03,0.05,0.15
605,10000,0.5,0.25,2,250,real_TRE_Q,50,0.0,4963.0830078125,0.010639865561172404,0.33160166128990354,0.09314740180969239,0.032948195934295654,0.0,0.03,0.07,0.14
473,10000,0.25,0.25,2,250,NCE_Q,3,0.0,4982.92919921875,-0.008583843595180374,0.3236410066257938,0.09378484725952146,0.008286833763122559,0.0,0.0,0.07,0.13
32,1000,0.5,1.0,2,250,NCE_Q,3,0.0,498.0577087402344,-0.06029161336855026,0.3206913431428701,0.09402391910552976,-0.04127487540245056,0.02,0.03,0.07,0.15
571,10000,0.0,0.5,2,250,NCE_Q,50,0.0,4987.86962890625,0.0029560994196885268,0.3163042089992353,0.09438246726989741,0.015737056732177734,0.0,0.0,0.07,0.15
75,1000,0.25,0.25,2,250,real_TRE_Q,50,0.0,490.37017822265625,0.023815894919268315,0.3129219724867793,0.0946613645553589,-0.05015942454338074,0.01,0.02,0.08,0.12
232,1000,0.0,1.0,2,250,NCE_Q,1,0.0,498.7890319824219,-0.007244476049698131,0.3110019595344465,0.09482066631317138,0.015657365322113037,0.0,0.01,0.04,0.08
552,10000,0.25,0.25,2,250,NCE_Q,50,0.0,4995.615234375,0.007258726838055755,0.3076612272712104,0.09509956359863281,0.023266851902008057,0.01,0.03,0.06,0.13
148,5000,0.25,0.25,2,250,real_TRE_Q,1,0.1,2489.952392578125,0.4186612110394202,0.30387496756411403,0.09541834592819215,-0.03513947129249573,0.01,0.02,0.05,0.12
94,1000,0.0,0.5,2,250,NCE_Q,50,0.0,498.9051818847656,-0.09046209297800879,0.3029335861598059,0.09549805641174314,-0.04039841890335083,0.01,0.02,0.07,0.14
596,10000,0.5,0.5,2,250,real_TRE_Q,50,0.0,4985.11865234375,0.010510228022026502,0.2877142378888,0.09681277275085454,0.0220717191696167,0.01,0.01,0.09,0.14
385,10000,0.25,0.25,2,250,real_TRE_Q,1,0.1,4994.51416015625,0.6399277741853803,0.2841114048184702,0.09713149547576905,0.013187229633331299,0.0,0.0,0.03,0.04
438,10000,0.5,0.25,2,250,real_TRE_Q,1,0.1,4990.5029296875,0.4463367790818372,0.28143099984883513,0.09737056732177735,-0.05286857485771179,0.0,0.02,0.05,0.13
437,10000,0.5,0.5,2,250,NCE_Q,1,0.0,4928.94384765625,-0.03348364898999602,0.27612798356657337,0.09784859180450439,0.037091612815856934,0.0,0.02,0.05,0.09
171,5000,0.0,0.5,2,250,real_TRE_Q,1,0.0,2483.220947265625,0.4500617178460766,0.2610849229308082,0.09924301862716678,0.007848560810089111,0.0,0.02,0.04,0.14
544,10000,0.25,0.5,2,250,NCE_Q,50,0.0,4938.82080078125,-0.0042013599607835005,0.24586236581856172,0.10071709632873538,0.016653358936309814,0.0,0.01,0.07,0.15
309,1000,0.0,0.5,2,250,real_TRE_Q,1,0.0,497.52752685546875,0.14343379762721722,0.24505824135555135,0.10079686641693114,-0.031912386417388916,0.0,0.01,0.07,0.13
102,1000,0.0,0.25,2,250,real_TRE_Q,50,0.0,494.630859375,0.057331303850945044,0.24305966098839246,0.10099599361419676,-0.037729084491729736,0.0,0.01,0.07,0.11
597,10000,0.5,0.5,2,250,NCE_Q,50,0.0,4990.07275390625,-0.014849458518054108,0.24186588782142293,0.10111552953720093,0.024780869483947754,0.0,0.02,0.07,0.13
93,1000,0.0,0.5,2,250,real_TRE_Q,50,0.0,497.4868469238281,-0.0024058095794942027,0.24107232603737902,0.10119524002075198,-0.04223111271858215,0.01,0.01,0.07,0.17
418,10000,0.0,0.25,2,250,real_TRE_Q,1,0.0,4976.64599609375,0.343097451838794,0.22941035939459267,0.10239042043685914,0.057091593742370605,0.0,0.01,0.02,0.03
621,1000,0.25,1.0,2,250,real_TRE_Q,3,0.0,489.5382385253906,-0.3522238989698534,0.22750903603677716,0.1025896668434143,-0.030119508504867554,0.0,0.02,0.12,0.19
553,1000,0.25,1.0,2,250,real_TRE_Q,1,0.0,494.54925537109375,-0.18993024024159785,0.22411809422899362,0.10294821500778195,-0.030398458242416382,0.0,0.0,0.02,0.07
598,1000,0.5,0.25,2,250,real_TRE_Q,1,0.1,486.89739990234375,0.1487736207692991,0.22002630676954296,0.1033864736557007,-0.04075700044631958,0.0,0.04,0.07,0.14
487,1000,0.5,1.0,2,250,real_TRE_Q,1,0.0,498.280029296875,-0.06368278252355061,0.20915998698513608,0.10458171367645264,-0.058525919914245605,0.0,0.02,0.05,0.16
419,10000,0.0,0.25,2,250,NCE_Q,1,0.0,4978.71875,0.2303105774030798,0.20458348672475224,0.10509956359863282,0.04525899887084961,0.0,0.01,0.02,0.07
129,1000,0.5,0.25,2,250,real_TRE_Q,50,0.0,496.73553466796875,-0.020668102539001625,0.20423426363901614,0.10513944864273073,-0.05498009920120239,0.0,0.02,0.07,0.12
386,10000,0.25,0.25,2,250,NCE_Q,1,0.1,4991.888671875,0.1610294987035867,0.2038860260948832,0.10517927408218386,0.04179280996322632,0.0,0.0,0.03,0.05
576,1000,0.5,0.5,2,250,real_TRE_Q,1,0.0,499.6006774902344,0.19121630671883716,0.19837440489599883,0.10581677913665777,-0.03988051414489746,0.0,0.04,0.06,0.12
401,10000,0.0,1.0,2,250,real_TRE_Q,1,0.0,4986.73876953125,0.24403243568139435,0.19198243243584573,0.10657370090484619,0.037091612815856934,0.0,0.01,0.05,0.1
76,1000,0.25,0.25,2,250,NCE_Q,50,0.0,499.33526611328125,0.07259206661400566,0.18835605512706763,0.10701195955276488,-0.04418322443962097,0.01,0.02,0.06,0.12
66,1000,0.25,0.5,2,250,real_TRE_Q,50,0.0,494.11962890625,0.06968144785646085,0.18285774020999643,0.10768929004669192,-0.04330679774284363,0.01,0.02,0.06,0.14
447,10000,0.5,0.25,2,250,NCE_Q,1,0.0,4985.09619140625,-0.1402953300672529,0.18094852334894962,0.10792824268341067,0.050039827823638916,0.0,0.01,0.05,0.08
606,10000,0.5,0.25,2,250,NCE_Q,50,0.0,4985.07373046875,0.019201560504053698,0.17011905372606875,0.10932272911071772,0.03167325258255005,0.01,0.04,0.09,0.13
103,1000,0.0,0.25,2,250,NCE_Q,50,0.0,498.7724609375,0.01200551044598682,0.15838138536839266,0.1109163427352905,-0.047290802001953125,0.0,0.03,0.07,0.12
446,10000,0.5,0.25,2,250,real_TRE_Q,1,0.0,4992.41943359375,0.46418192795356344,0.1530382608314725,0.11167326450347903,0.04390436410903931,0.0,0.0,0.04,0.09
67,1000,0.25,0.5,2,250,NCE_Q,50,0.0,497.41552734375,-0.08244216878777691,0.15248370323593727,0.11175303459167485,-0.0494820773601532,0.0,0.02,0.09,0.16
384,10000,0.25,0.5,2,250,NCE_Q,1,0.0,4966.10791015625,-0.028619208985038568,0.1491942749922277,0.11223105907440184,0.05768924951553345,0.0,0.0,0.04,0.06
543,10000,0.25,0.5,2,250,real_TRE_Q,50,0.0,4976.943359375,0.012570151626325457,0.14730166379842277,0.11250995635986327,0.025617539882659912,0.01,0.01,0.09,0.13
215,5000,0.25,1.0,2,250,real_TRE_Q,3,0.0,2485.617919921875,0.0037685099589313143,0.13992407287706402,0.113625545501709,-0.03860560059547424,0.0,0.02,0.06,0.13
410,10000,0.0,0.5,2,250,real_TRE_Q,1,0.0,4963.80224609375,0.6894328864035086,0.13534193586541948,0.11434264183044435,0.058565735816955566,0.0,0.01,0.01,0.07
607,1000,0.5,0.25,2,250,NCE_Q,1,0.1,499.8531799316406,-0.018457832323436698,0.12966492601579568,0.11525898456573486,-0.038207173347473145,0.02,0.04,0.06,0.15
409,1000,0.0,0.25,2,250,NCE_Q,1,0.0,494.6784973144531,0.20060448415958151,0.12869774653088745,0.11541834592819211,-0.0355776846408844,0.01,0.01,0.09,0.15
383,10000,0.25,0.5,2,250,real_TRE_Q,1,0.0,4949.3330078125,-0.12612323813759965,0.1230179760215002,0.11637445449829104,0.05035853385925293,0.0,0.01,0.04,0.06
130,1000,0.5,0.25,2,250,NCE_Q,50,0.0,498.9606018066406,0.03140475785137747,0.10992299288704108,0.11872510910034184,-0.0487649142742157,0.01,0.02,0.06,0.11
120,1000,0.5,0.5,2,250,real_TRE_Q,50,0.0,488.2058410644531,0.0501934730320736,0.10637120256078765,0.119402379989624,-0.05346614122390747,0.0,0.04,0.11,0.17
455,10000,0.25,1.0,2,250,real_TRE_Q,3,0.0,4976.95849609375,0.050556311407934894,0.09896826108707574,0.12087651729583743,-0.07466137409210205,0.01,0.03,0.14,0.19
111,1000,0.5,1.0,2,250,NCE_Q,50,0.0,497.435302734375,0.06512770649965649,0.09439960169787526,0.12183268547058101,-0.047091662883758545,0.0,0.0,0.06,0.11
222,1000,0.0,1.0,2,250,real_TRE_Q,1,0.0,498.5614318847656,-0.21031098632318346,0.08157247885458617,0.12474101543426513,0.04151397943496704,0.0,0.01,0.04,0.05
49,1000,0.5,0.25,2,250,real_TRE_Q,3,0.0,498.3090515136719,0.025905424320452536,0.08091399314231272,0.12490043640136717,-0.054462164640426636,0.0,0.01,0.05,0.1
375,10000,0.25,1.0,2,250,NCE_Q,1,0.0,4999.05322265625,0.18464370532158766,0.08075019568203401,0.1249402618408203,-0.06123504042625427,0.02,0.05,0.12,0.2
200,5000,0.5,0.25,2,250,real_TRE_Q,1,0.1,2492.80224609375,0.4109270149533686,0.06780825978299286,0.12832673549652096,-0.061274945735931396,0.0,0.02,0.05,0.11
164,5000,0.0,1.0,2,250,NCE_Q,1,0.0,2487.361083984375,-0.3327048417411759,0.047251281927014714,0.1350597381591797,-0.05908367037773132,0.01,0.01,0.06,0.08
14,1000,0.0,0.5,2,250,real_TRE_Q,3,0.0,494.7502136230469,0.11509911814636582,0.04632684999622932,0.13541834592819213,-0.06553784012794495,0.0,0.01,0.03,0.08
411,10000,0.0,0.5,2,250,NCE_Q,1,0.0,4981.47802734375,0.4553701270349379,0.04612366086489577,0.1354979968070984,0.0628286600112915,0.0,0.01,0.03,0.09
294,5000,0.25,1.0,2,250,real_TRE_Q,50,0.0,2477.172119140625,-0.007441489443982185,0.04413311152242915,0.13629480361938473,-0.061753034591674805,0.01,0.01,0.08,0.16
22,1000,0.0,0.25,2,250,real_TRE_Q,3,0.0,491.4227294921875,0.048379051710170776,0.03478028095132381,0.14051796913146974,-0.06179288029670715,0.01,0.01,0.04,0.09
50,1000,0.5,0.25,2,250,NCE_Q,3,0.0,496.0606994628906,0.025585989306838478,0.03478028095132381,0.14051796913146974,-0.06454184651374817,0.0,0.02,0.04,0.09
295,5000,0.25,1.0,2,250,NCE_Q,50,0.0,2492.825927734375,0.30419113352787913,0.034150594925139645,0.14083669185638426,-0.06278887391090393,0.0,0.01,0.09,0.12
138,5000,0.25,1.0,2,250,NCE_Q,1,0.0,2497.4609375,-0.18200257824565994,0.033607801224040564,0.1411155891418457,-0.08772909641265869,0.02,0.03,0.11,0.18
630,1000,0.25,0.5,2,250,real_TRE_Q,3,0.0,490.7528991699219,0.04677526918664732,0.031221701113806788,0.1423904800415039,-0.07107570767402649,0.0,0.0,0.02,0.07
392,10000,0.25,0.25,2,250,real_TRE_Q,1,0.0,4989.51025390625,0.4150507743444867,0.027987023199559726,0.14426293134689333,0.046733081340789795,0.0,0.0,0.03,0.05
393,10000,0.25,0.25,2,250,NCE_Q,1,0.0,4995.015625,0.26511360739036965,0.02721000422568728,0.14474101543426512,0.06589645147323608,0.0,0.02,0.04,0.06
374,10000,0.25,1.0,2,250,real_TRE_Q,1,0.0,4991.4208984375,0.1140427463254839,0.025895850394315394,0.14557770729064945,-0.061513930559158325,0.03,0.04,0.14,0.19
640,1000,0.25,0.25,2,250,NCE_Q,3,0.0,499.7733459472656,0.1061064620221432,0.017120866597011307,0.1523904800415039,-0.07936260104179382,0.01,0.01,0.05,0.1
482,10000,0.0,1.0,2,250,NCE_Q,3,0.0,4989.13916015625,0.0005647238106694187,0.009250253194272093,0.16199204683303836,-0.091513991355896,0.0,0.01,0.07,0.16
40,1000,0.5,0.5,2,250,real_TRE_Q,3,0.0,491.72686767578125,0.060123048229603876,0.00915327212944245,0.16215140819549556,-0.06800800561904907,0.01,0.01,0.06,0.12
41,1000,0.5,0.5,2,250,NCE_Q,3,0.0,498.25335693359375,0.05320913753687216,0.008298873968855501,0.16362554550170894,-0.07629480957984924,0.0,0.02,0.06,0.08
365,1000,0.0,0.25,2,250,NCE_Q,1,0.25,499.0650634765625,-0.07607395823229675,0.0077218182143243205,0.16470118999481204,-0.10685262084007263,0.02,0.05,0.14,0.23
216,5000,0.25,1.0,2,250,NCE_Q,3,0.0,2462.353759765625,-0.035668124580753004,0.007680541470924462,0.16478090047836302,-0.061713188886642456,0.01,0.04,0.14,0.2
121,1000,0.5,0.5,2,250,NCE_Q,50,0.0,497.1187438964844,-0.06212574365338609,0.00727880961765448,0.16557770729064947,-0.06816732883453369,0.0,0.02,0.08,0.16
639,1000,0.25,0.25,2,250,real_TRE_Q,3,0.0,497.1580810546875,0.18108260099974272,0.007085208758097142,0.16597608089447025,-0.06689244508743286,0.0,0.01,0.06,0.12
31,1000,0.5,1.0,2,250,real_TRE_Q,3,0.0,494.9047546386719,-0.010526857957737426,0.006443849034612636,0.16737056732177735,-0.06390437483787537,0.0,0.03,0.07,0.15
631,1000,0.25,0.5,2,250,NCE_Q,3,0.0,498.0379333496094,0.07249997438306996,0.00536156092047695,0.17003982543945317,-0.08250996470451355,0.0,0.01,0.04,0.08
456,10000,0.25,1.0,2,250,NCE_Q,3,0.0,4946.546875,0.14031794857853605,0.003280171512540691,0.17697213411331175,-0.10286858677864075,0.0,0.02,0.08,0.18
15,1000,0.0,0.5,2,250,NCE_Q,3,0.0,498.8162841796875,0.1345807481180085,0.0030076527643113876,0.17816731452941892,-0.08490040898323059,0.01,0.01,0.04,0.09
23,1000,0.0,0.25,2,250,NCE_Q,3,0.0,498.3417663574219,-0.057536632211698115,0.0030076527643113876,0.17816731452941892,-0.07298806309700012,0.0,0.01,0.06,0.09
634,1000,0.25,0.5,2,250,NCE_Q,1,0.1,499.7341613769531,0.29361790436328417,0.002450893371345995,0.18095616817474364,-0.11250996589660645,0.04,0.05,0.13,0.2
623,1000,0.25,0.5,2,250,real_TRE_Q,1,0.1,497.9808349609375,-0.1386172188555233,0.0012532461185340937,0.1898008131980896,-0.11824703216552734,0.02,0.04,0.12,0.21
498,1000,0.5,1.0,2,250,NCE_Q,1,0.0,498.97918701171875,0.08250464685849437,0.0005570080278879567,0.19996017456054682,-0.11509963870048523,0.02,0.02,0.1,0.15
243,1000,0.0,0.5,2,250,real_TRE_Q,1,0.1,495.640869140625,0.27230263522735465,0.00042804083811100413,0.20314740180969237,-0.10784858465194702,0.0,0.05,0.1,0.21
254,1000,0.0,0.5,2,250,NCE_Q,1,0.1,499.82904052734375,0.06515099455858879,0.0004252074369038542,0.20322711229324342,-0.0999203622341156,0.0,0.05,0.11,0.19
534,10000,0.25,1.0,2,250,real_TRE_Q,50,0.0,4972.10546875,-0.007032707996804199,0.0003040538130718034,0.2072111463546753,-0.10167336463928223,0.03,0.05,0.1,0.16
535,10000,0.25,1.0,2,250,NCE_Q,50,0.0,4969.2236328125,-0.063932396526919,0.00024361884453623782,0.20980081319808963,-0.12023910880088806,0.0,0.04,0.13,0.2
520,1000,0.5,0.5,2,250,NCE_Q,1,0.1,499.8697814941406,-0.10876910352734517,9.012637192303501e-05,0.22103587865829466,-0.14139437675476074,0.03,0.05,0.14,0.23
101,1000,0.25,0.25,2,250,NCE_Q,1,0.25,491.1988525390625,0.020648098774377916,3.966557952561841e-05,0.22988052368164058,-0.13573706150054932,0.01,0.05,0.17,0.21
166,5000,0.0,0.5,2,250,NCE_Q,1,0.1,2499.39453125,-0.23370695738420624,1.145330703322385e-05,0.24262949228286745,-0.14896416664123535,0.01,0.05,0.17,0.24
354,1000,0.0,0.25,2,250,real_TRE_Q,1,0.25,487.5274963378906,0.1569816914463774,5.567016154353225e-06,0.24972110271453862,-0.14709168672561646,0.03,0.07,0.18,0.27
165,5000,0.0,0.5,2,250,real_TRE_Q,1,0.1,2486.9736328125,-0.49819074480143594,3.06923077432767e-06,0.2554183459281921,-0.16912353038787842,0.03,0.05,0.2,0.27
509,1000,0.5,0.5,2,250,real_TRE_Q,1,0.1,482.7752990722656,0.22590205360636986,2.094692655851616e-06,0.25900400638580323,-0.15968123078346252,0.03,0.08,0.17,0.24
609,1000,0.5,0.25,2,250,NCE_Q,1,0.25,497.5711975097656,0.03431826886013295,1.2807172319759209e-06,0.263545835018158,-0.15629485249519348,0.02,0.05,0.17,0.2
632,1000,0.25,0.25,2,250,real_TRE_Q,3,0.1,497.3484802246094,0.07193950413539821,3.180398098072623e-07,0.27597608089447023,0.17223107814788818,0.0,0.0,0.01,0.03
90,1000,0.25,0.25,2,250,real_TRE_Q,1,0.25,498.1875915527344,0.10541207957205485,3.066045666536752e-07,0.27629480361938474,-0.1727091670036316,0.02,0.04,0.16,0.3
189,5000,0.5,1.0,2,250,real_TRE_Q,1,0.0,2496.214599609375,0.10943588629433915,6.539138104022415e-08,0.28940237998962404,-0.201633483171463,0.06,0.09,0.23,0.34
269,5000,0.5,1.0,2,250,NCE_Q,3,0.0,2498.895751953125,-0.026403643645360932,4.186810030384766e-08,0.2930677509307862,-0.17402392625808716,0.03,0.05,0.2,0.28
42,1000,0.5,0.25,2,250,real_TRE_Q,3,0.1,495.3565673828125,0.03126686201482196,2.984918382140577e-08,0.29581671953201294,0.17494016885757446,0.0,0.0,0.01,0.03
176,5000,0.0,0.25,2,250,NCE_Q,1,0.25,2487.63037109375,0.15482972646012613,1.7455751603975977e-08,0.3001195359230041,-0.19657370448112488,0.0,0.05,0.2,0.29
16,1000,0.0,0.25,2,250,real_TRE_Q,3,0.1,488.65277099609375,0.05122158289010875,1.086883164993202e-08,0.30386449813842775,0.18310755491256714,0.0,0.0,0.01,0.02
608,1000,0.5,0.25,2,250,real_TRE_Q,1,0.25,497.16668701171875,0.39875989305478726,4.176943867420262e-09,0.3112748908996582,-0.1895219087600708,0.04,0.08,0.19,0.32
404,10000,0.0,0.5,2,250,NCE_Q,1,0.1,4998.57421875,-0.4457871984095649,1.4064095706885088e-09,0.319482090473175,-0.1874900758266449,0.01,0.06,0.18,0.27
140,5000,0.25,0.5,2,250,NCE_Q,1,0.1,2494.510009765625,0.3823109416679592,1.347351510593355e-09,0.3198008131980896,-0.21932274103164673,0.01,0.09,0.19,0.32
633,1000,0.25,0.25,2,250,NCE_Q,3,0.1,497.2815246582031,0.030752577624194498,7.597869812432951e-10,0.32402391910552975,0.19139432907104492,0.0,0.0,0.01,0.03
268,5000,0.5,1.0,2,250,real_TRE_Q,3,0.0,2466.14501953125,0.11284779364697456,3.462283430988384e-10,0.3297211027145386,-0.18756970763206482,0.03,0.05,0.12,0.26
139,5000,0.25,0.5,2,250,real_TRE_Q,1,0.1,2480.23681640625,0.510921848679746,1.5716690000932026e-10,0.33533863544464115,-0.2120717167854309,0.04,0.07,0.2,0.32
43,1000,0.5,0.25,2,250,NCE_Q,3,0.1,498.12005615234375,0.08368436878957017,2.0145977407942967e-11,0.34948203086853025,0.19772905111312866,0.0,0.0,0.01,0.01
17,1000,0.0,0.25,2,250,NCE_Q,3,0.1,497.86370849609375,-0.011149916140336794,1.4530276390013487e-11,0.351673264503479,0.19792824983596802,0.0,0.0,0.0,0.03
507,10000,0.5,1.0,2,250,real_TRE_Q,3,0.0,4959.576171875,-0.04704555131383088,9.215743951446032e-12,0.35470118999481204,-0.23494026064872742,0.08,0.14,0.3,0.43
349,5000,0.5,1.0,2,250,NCE_Q,50,0.0,2479.339111328125,-0.18173568858370634,2.376593666069816e-12,0.36354583501815796,-0.21517932415008545,0.03,0.06,0.19,0.3
415,10000,0.0,0.25,2,250,NCE_Q,1,0.25,4995.1962890625,0.6844989528770824,1.023285988648099e-12,0.36892435550689695,-0.23334664106369019,0.01,0.1,0.21,0.34
403,10000,0.0,0.5,2,250,real_TRE_Q,1,0.1,4968.52099609375,0.2506014344178924,5.295436909258158e-13,0.37306775093078615,-0.24023905396461487,0.02,0.09,0.23,0.38
151,5000,0.25,0.25,2,250,NCE_Q,1,0.25,2497.791015625,0.4035532290718535,5.162086468197734e-13,0.37322711229324346,-0.22521913051605225,0.02,0.04,0.2,0.31
348,5000,0.5,1.0,2,250,real_TRE_Q,50,0.0,2487.056396484375,0.06364041025187678,1.9530672888885003e-13,0.37924307823181147,-0.23442232608795166,0.01,0.03,0.17,0.28
378,10000,0.25,0.5,2,250,NCE_Q,1,0.1,4995.65185546875,0.23289247590782058,1.0568966650934542e-13,0.3829881000518799,-0.25466136634349823,0.05,0.12,0.28,0.43
192,5000,0.5,0.5,2,250,NCE_Q,1,0.1,2494.443359375,0.11125105722922858,6.875130681469161e-15,0.39916336774826044,-0.26828688383102417,0.04,0.1,0.3,0.42
508,10000,0.5,1.0,2,250,NCE_Q,3,0.0,4988.10498046875,-0.07767222939075191,1.1761871322883703e-16,0.4219123363494873,-0.2774103879928589,0.05,0.15,0.3,0.44
175,5000,0.0,0.25,2,250,real_TRE_Q,1,0.25,2497.457275390625,-0.5732665238865035,3.02628710660135e-18,0.44119524002075194,-0.2737848609685898,0.04,0.1,0.31,0.43
389,10000,0.25,0.25,2,250,NCE_Q,1,0.25,4980.0263671875,-0.03715183007262026,1.43010889305722e-18,0.4450199127197265,-0.28270918130874634,0.04,0.08,0.32,0.46
